lang	dataset	user_type	original_id	gender	segment	tgt	raw_word_count	time_to_edit	suggestion	secs_per_word	parsed_time_to_edit	last_translation	HTER
es	mtgen_a	professional	837	M	With the armistice Coppard was discharged in 1919 and, following a period of unemployment, sought employment as an assistant steward at a golf club and thereafter in various sundry appointments.	Con el armisticio, Coppard fue dado de baja en 1919 y después de un periodo de desempleo, buscó empleo como ayudante de camarero en un club de golf y después de eso, varios nombramientos.	30	53296	Con el armisticio, Coppard fue despedido en 1919 y, tras un período de desempleo, buscó empleo como asistente de mayordomo en un club de golf y posteriormente en varios puestos diversos.	1.8	0:00:53	Con el armisticio, Coppard fue despedido en 1919 y, tras un período en paro, buscó empleo como asistente de mayordomo en un club de golf y posteriormente en diversos trabajos.	14.285714285714285
es	mtgen_a	professional	275	M	Nonetheless Nijinska must have truly excelled as a dancer.	No obstante, Nijinska realmente debió destacar como bailarín.	9	12463	No obstante, Nijinska debe haber sobresalido verdaderamente como bailarina.	1.4	0:00:12	No obstante, Nijinska debe haber sobresalido verdaderamente como bailarín.	9.090909090909092
es	mtgen_a	professional	1083	M	As a result, sailor uniforms are seen very frequently in Japanese dramas, movies, anime, manga, music videos and concert performances of pop teen idol groups.	Como resultado, los uniformes marineros se ven muy a menudo en dramas, películas, anime, manga, vídeos musicales y conciertos de los grupos pop ídolos de los adolescentes en Japón.	25	23088	Como resultado, los uniformes de marinero se ven con mucha frecuencia en dramas, películas, anime, manga, videos musicales y conciertos japoneses de grupos de ídolos adolescentes pop.	0.9	0:00:24	Como resultado, los uniformes de marinero se ven con mucha frecuencia en dramas, películas, anime, manga, vídeos musicales y conciertos japoneses de grupos de ídolos adolescentes pop.	3.0303030303030303
es	mtgen_a	professional	539	M	Shouse was hired as the assistant to the chief.	Shouse fue contratado como asistente del jefe.	9	0	Shouse fue contratado como asistente del jefe.	0.0	0:00:00	Shouse fue contratado como asistente del jefe.	0.0
es	mtgen_a	professional	293	M	Their coiled bundle technique uses local spiny-headed sedge (Cyperus gymnocaulos), known to the artist as bilbili and river rushes, and Koolmatrie is credited with saving the traditional Ngarrindjeri craft.	La técnica del haz enrollado utiliza juncos de cabeza espinosa (Cyperus gymnocaulos), que el artista conocía como bilbili y junco del tío, y Koolmatrie es reconocida por haber salvado el arte tradicional ngarrindjeri.	29	89118	Su técnica de haz enrollado utiliza juncia local de cabeza espinosa (Cyperus gymnocaulos), conocida por el artista como bilbili y juncos de río, y a Koolmatrie se le atribuye haber salvado la artesanía tradicional Ngarrindjeri.	3.1	0:01:29	Su técnica de haz enrollado utiliza juncia plana espinosa (Cyperus gymnocaulos) de origen local, conocida por el artista como «bilbili» y juncos de río, y a Koolmatrie se le atribuye haber salvado la artesanía tradicional Ngarrindjeri.	12.5
es	mtgen_a	professional	830	M	Tuffrey is a qualified Chartered Accountant, and has worked as a finance director for a major national charity before starting up a consultancy business, Corporate Citizenship.	Tuffrey es un contador público calificado, y trabajó como director de finanzas para una importante beneficiencia nacional, antes de iniciar su negocio de consultoría Corporate Citizenship.	26	50621	Tuffrey es un contador público calificado y trabajó como director financiero para una importante organización benéfica nacional antes de iniciar un negocio de consultoría, Corporate Citizenship.	1.9	0:00:51	Tuffrey es un contable colegiado y trabajó como director financiero para una importante organización benéfica nacional antes de iniciar un negocio de consultoría, Corporate Citizenship.	10.714285714285714
es	mtgen_a	professional	536	M	Grinage has worked as campaign manager and previously was the owner of a of a publishing business.	Grinage ha trabajado como director de campaña y anteriormente fue el dueño de una empresa editorial.	17	0	Grinage trabajó como director de campaña y anteriormente fue propietario de una empresa editorial.	0.0	0:00:00	Grinage trabajó como director de campaña y anteriormente fue propietario de una empresa editorial.	0.0
es	mtgen_a	professional	388	M	Zinczenko became editor-in-chief in 2000.	Zinczenko se convirtió en editor en jefe en el 2000.	5	0	Zinczenko se convirtió en editor jefe en 2000.	0.0	0:00:00	Zinczenko se convirtió en editor jefe en 2000.	0.0
es	mtgen_a	professional	315	M	After retiring as a player, Kruk became a baseball analyst for ESPN.	Tras retirarse como jugador, Kruk se convirtió en analista de béisbol para el canal de televisión ESPN.	12	0	Después de retirarse como jugador, Kruk se convirtió en analista de béisbol para ESPN.	0.0	0:00:00	Después de retirarse como jugador, Kruk se convirtió en analista de béisbol para ESPN.	0.0
es	mtgen_a	professional	384	M	The landing gear was raised and the first officer announced that the flight was executing a missed approach.	El tren de aterrizaje fue levantado y el primer oficial anunció que el vuelo estaba ejecutando una aproximación fallida.	18	0	Se levantó el tren de aterrizaje y el copiloto anunció que el vuelo estaba ejecutando una aproximación frustrada.	0.0	0:00:00	Se levantó el tren de aterrizaje y el copiloto anunció que el vuelo estaba ejecutando una aproximación frustrada.	0.0
es	mtgen_a	professional	1010	M	Maddow was a competitive athlete and participated in high school volleyball, basketball, and swimming.	Maddow fue un atleta competitivo y en el colegio participó en voleibol, baloncesto, y natación.	14	31481	Maddow era un atleta competitivo y participó en voleibol, baloncesto y natación en la escuela secundaria.	2.2	0:00:31	Maddow era un atleta competitivo y participó en voleibol, baloncesto y natación en el instituto.	16.666666666666664
es	mtgen_a	professional	40	M	It was the most successful international tour undertaken by a Japanese artist in history.	Fue el tour internacional más exitoso en la historia llevado a cabo por un artista Japonés.	14	18781	Fue la gira internacional más exitosa realizada por un artista japonés en la historia.	1.3	0:00:19	Fue la gira internacional más exitosa de la historia realizada por un artista japonés.	20.0
es	mtgen_a	professional	393	M	Threlfall now became a consulting engineer and established a high reputation as an electro-chemist, combining chemical insight with the aptitude of an engineer.	Threlfall ahora se convirtió en un ingeniero consultor y estableció una reputación como electroquímico, al combinar el conocimiento químico con la aptitud de un ingeniero.	23	46310	Threlfall ahora se convirtió en ingeniero consultor y se ganó una gran reputación como electroquímico, combinando conocimientos químicos con las aptitudes de un ingeniero.	2.0	0:00:46	Threlfall se hizo ingeniero consultor y se ganó una gran reputación como electroquímico, combinando conocimientos químicos con las aptitudes de un ingeniero.	11.538461538461538
es	mtgen_a	professional	66	M	This novel is especially important for followers of occultism because of the suspicion--actively fostered by its author--that the work is not a fictional account of a mythical fraternity, but an accurate depiction of a real brotherhood of immortals.	Esta novela es especialmente importante para los seguidores del ocultismo dada la sospecha, fomentada activamente por su autor, de que la obra no es un relato ficticio de una fraternidad mítica, sino una representación exacta de una hermandad real de inmortales.	38	38951	Esta novela es especialmente importante para los seguidores del ocultismo debido a la sospecha, fomentada activamente por su autor, de que la obra no es un relato ficticio de una fraternidad mítica, sino una descripción precisa de una hermandad real de inmortales.	1.0	0:00:39	Esta novela es especialmente importante para los seguidores del ocultismo debido a la sospecha, fomentada activamente por su autor, de que la obra no es un relato ficticio de una fraternidad mitológica, sino una descripción precisa de una hermandad real de inmortales.	2.1739130434782608
es	mtgen_a	professional	224	M	The artist's own interpretation of the reason to picture such violence and autoagression is that (...) it might somehow be an aftermath of the works (…) on the concentration camps which were far more political and also dealing with violence.	La propia interpretación del artista de la razón para representar tal violencia y autoagresión es que (...) de alguna manera podría ser una secuela de los trabajos (...) sobre los campos de concentración que eran mucho más políticos y que también lidiaban con la violencia.	38	78563	La propia interpretación del artista de la razón para representar tal violencia y autoagresión es que (...) de alguna manera podría ser una consecuencia de las obras (...) sobre los campos de concentración, que eran mucho más políticos y también trataban sobre la violencia.	2.1	0:01:19	La propia interpretación del artista de la razón para representar tal violencia y autoagresión es que (...) de alguna manera podría ser una consecuencia de las obras (...) sobre los campos de concentración, que eran mucho más políticas y también trataban sobre la violencia.	1.851851851851852
es	mtgen_a	professional	45	M	This botanist is denoted by the author abbreviation Brongn.	Este botánico es denominado por la abreviatura del autor Brongn.	9	82292	Este botánico se denomina abreviatura del autor Brongn.	9.1	0:01:22	Este botánico se representa mediante la abreviatura del autor Brongn.	33.33333333333333
es	mtgen_a	professional	237	M	A voice teacher, however, would never classify a singer in more than one voice type, regardless of the size of the vocal range of the singer.	Un profesor de canto, sin embargo, nunca clasificaría a un cantante en más de un tipo de voz, a pesar del tamaño del rango vocal del cantante.	26	86014	Sin embargo, un profesor de canto nunca clasificaría a un cantante en más de un tipo de voz, independientemente del tamaño del rango vocal del cantante.	3.3	0:01:26	Sin embargo, un profesor de canto nunca clasificaría a un cantante en más de un tipo de voz, independientemente del rango vocal del cantante.	6.896551724137931
es	mtgen_a	professional	681	M	Quatermass II was Kneale's final original script for the BBC as a staff writer.	Quatermass II fue el guion original final de Kneale para la BBC como escritor de plantilla.	14	0	Quatermass II fue el último guión original de Kneale para la BBC como redactor.	0.0	0:00:00	Quatermass II fue el último guión original de Kneale para la BBC como redactor.	0.0
es	mtgen_a	professional	88	M	Student deferments were ended, except for divinity students, who received a 2-D Selective Service classification.	Se terminaron las prórrogas a los estudiantes, excepto para los seminaristas, que recibieron una clasificación 2-D en el sistema de servicio selectivo.	16	0	Se terminaron los aplazamientos para estudiantes, excepto para los estudiantes de teología, que recibieron una clasificación de Servicio Selectivo 2-D.	0.0	0:00:00	Se terminaron los aplazamientos para estudiantes, excepto para los estudiantes de teología, que recibieron una clasificación de Servicio Selectivo 2-D.	0.0
